device,mode,impl,launcher,variant,lanes,stack_policy,copy_policy,phys,nzstack,bcopy,threads,nz,nxp,nyp,land_pct,toolchain,gpu_arch,ms_min,ms_med,ns_per_col,it_outer,it_inner,kd_sum,regs,local_b,reps,nrun,host,git_hash,_file
Grace,dc_serial,dc,solo,faithful,1,fit,prod,faithful,26,0,1,25,64,64,0,nvfortran 26.3,cc90,3.2787970968E+01,3.2791609677E+01,6691.422647,4900,93699,8.2706422989E+03,0,0,31,3,gh2,d65ed5a,ks_min_gh2_20260804_002949.csv
Grace,dc_serial,dc,solo,faithful,1,fit,prod,faithful,31,0,1,30,64,64,0,nvfortran 26.3,cc90,4.4664995652E+01,4.4775569565E+01,9115.305235,4900,96753,1.1269504893E+04,0,0,23,3,gh2,d65ed5a,ks_min_gh2_20260804_002949.csv
Grace,dc_serial,dc,solo,faithful,1,fit,prod,faithful,51,0,1,50,64,64,0,nvfortran 26.3,cc90,9.7704736364E+01,9.7788981818E+01,19939.742115,4900,99272,1.6897225677E+04,0,0,11,3,gh2,d65ed5a,ks_min_gh2_20260804_002949.csv
Grace,dc_serial,dc,solo,faithful,1,fit,prod,faithful,76,0,1,75,64,64,0,nvfortran 26.3,cc90,1.6641801429E+02,1.6693453333E+02,33962.860059,4900,99341,1.7354910659E+04,0,0,7,3,gh2,d65ed5a,ks_min_gh2_20260804_002949.csv
Grace,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,10,64,64,0,nvfortran 26.3,cc90,3.1567690000E+00,3.1574390000E+00,644.238571,4902,11606,6.8205675711E+02,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_002949.csv
Grace,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,100,64,64,0,nvfortran 26.3,cc90,2.3275002000E+02,2.3314500000E+02,47500.004082,4900,99315,1.7375307995E+04,0,0,5,3,gh2,d65ed5a,ks_min_gh2_20260804_002949.csv
Grace,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,25,64,64,0,nvfortran 26.3,cc90,3.2969712903E+01,3.2997838710E+01,6728.512837,4900,93699,8.2706422989E+03,0,0,31,3,gh2,d65ed5a,ks_min_gh2_20260804_002949.csv
Grace,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,30,64,64,0,nvfortran 26.3,cc90,4.4854391304E+01,4.4855221739E+01,9153.957409,4900,96753,1.1269504893E+04,0,0,23,3,gh2,d65ed5a,ks_min_gh2_20260804_002949.csv
Grace,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,50,64,64,0,nvfortran 26.3,cc90,9.7701354545E+01,9.8088263636E+01,19939.051948,4900,99272,1.6897225677E+04,0,0,11,3,gh2,d65ed5a,ks_min_gh2_20260804_002949.csv
Grace,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,75,64,64,0,nvfortran 26.3,cc90,1.6531287143E+02,1.6568514286E+02,33737.320700,4900,99341,1.7354910659E+04,0,0,7,3,gh2,d65ed5a,ks_min_gh2_20260804_002949.csv
Grace,serial_do,dc,solo,faithful,1,fit,prod,faithful,101,0,1,100,64,64,0,nvfortran 26.3,cc90,2.3360238000E+02,2.3371740000E+02,47673.955102,4900,99315,1.7375307995E+04,0,0,5,3,gh2,d65ed5a,ks_min_gh2_20260804_002849.csv
Grace,serial_do,dc,solo,faithful,1,fit,prod,faithful,11,0,1,10,64,64,0,nvfortran 26.3,cc90,3.0576710000E+00,3.0585090000E+00,624.014490,4902,11606,6.8205675711E+02,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_002849.csv
Grace,serial_do,dc,solo,faithful,1,fit,prod,faithful,26,0,1,25,64,64,0,nvfortran 26.3,cc90,3.2819196774E+01,3.2856519355E+01,6697.795260,4900,93699,8.2706422989E+03,0,0,31,3,gh2,d65ed5a,ks_min_gh2_20260804_002849.csv
Grace,serial_do,dc,solo,faithful,1,fit,prod,faithful,31,0,1,30,64,64,0,nvfortran 26.3,cc90,4.4740521739E+01,4.4765513043E+01,9130.718722,4900,96753,1.1269504893E+04,0,0,23,3,gh2,d65ed5a,ks_min_gh2_20260804_002849.csv
Grace,serial_do,dc,solo,faithful,1,fit,prod,faithful,51,0,1,50,64,64,0,nvfortran 26.3,cc90,9.7796009091E+01,9.8018990909E+01,19958.369202,4900,99272,1.6897225677E+04,0,0,11,3,gh2,d65ed5a,ks_min_gh2_20260804_002849.csv
Grace,serial_do,dc,solo,faithful,1,fit,prod,faithful,76,0,1,75,64,64,0,nvfortran 26.3,cc90,1.6674248333E+02,1.6682665000E+02,34029.078231,4900,99341,1.7354910659E+04,0,0,6,3,gh2,d65ed5a,ks_min_gh2_20260804_002849.csv
Grace,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,10,64,64,0,nvfortran 26.3,cc90,3.1494190000E+00,3.1499600000E+00,642.738571,4902,11606,6.8205675711E+02,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_002849.csv
Grace,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,100,64,64,0,nvfortran 26.3,cc90,2.3250882000E+02,2.3350860000E+02,47450.779592,4900,99315,1.7375307995E+04,0,0,5,3,gh2,d65ed5a,ks_min_gh2_20260804_002849.csv
Grace,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,25,64,64,0,nvfortran 26.3,cc90,3.2993425806E+01,3.3043383871E+01,6733.352205,4900,93699,8.2706422989E+03,0,0,31,3,gh2,d65ed5a,ks_min_gh2_20260804_002849.csv
Grace,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,30,64,64,0,nvfortran 26.3,cc90,4.4747434783E+01,4.4905952174E+01,9132.129548,4900,96753,1.1269504893E+04,0,0,23,3,gh2,d65ed5a,ks_min_gh2_20260804_002849.csv
Grace,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,50,64,64,0,nvfortran 26.3,cc90,9.8009000000E+01,9.8183654545E+01,20001.836735,4900,99272,1.6897225677E+04,0,0,11,3,gh2,d65ed5a,ks_min_gh2_20260804_002849.csv
Grace,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,75,64,64,0,nvfortran 26.3,cc90,1.6552972857E+02,1.6605585714E+02,33781.577259,4900,99341,1.7354910659E+04,0,0,7,3,gh2,d65ed5a,ks_min_gh2_20260804_002849.csv
Intel GPU,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,101,0,1,100,473,297,0,ifx 2025.3.2,spir64,2.1992177963E+02,2.2064857483E+02,1515.270259,145137,2935887,5.1127272001E+05,0,0,5,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260803_203811.csv
Intel GPU,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,11,0,1,10,473,297,0,ifx 2025.3.2,spir64,1.2773526021E+01,1.2792770679E+01,88.010129,145197,299883,1.7667795128E+04,0,0,79,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260803_203811.csv
Intel GPU,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,26,0,1,25,473,297,0,ifx 2025.3.2,spir64,3.8684447606E+01,3.8704854471E+01,266.537462,145137,2778428,2.4191559953E+05,0,0,27,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260803_203811.csv
Intel GPU,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,31,0,1,30,473,297,0,ifx 2025.3.2,spir64,4.6985637058E+01,4.7050779516E+01,323.733004,145137,2866522,3.2998816625E+05,0,0,22,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260803_203811.csv
Intel GPU,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,51,0,1,50,473,297,0,ifx 2025.3.2,spir64,9.3605419000E+01,9.4300250212E+01,644.945252,145137,2935578,4.9695304208E+05,0,0,12,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260803_203811.csv
Intel GPU,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,76,0,1,75,473,297,0,ifx 2025.3.2,spir64,1.5711274743E+02,1.5785914660E+02,1082.513401,145137,2936000,5.1066355936E+05,0,0,8,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260803_203811.csv
Intel GPU,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,10,473,297,0,ifx 2025.3.2,spir64,1.4888279578E+01,1.4902926873E+01,102.580869,145197,299883,1.7667795128E+04,0,0,68,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260803_203811.csv
Intel GPU,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,100,473,297,0,ifx 2025.3.2,spir64,2.2565498352E+02,2.2586879730E+02,1554.772274,145137,2935887,5.1127272001E+05,0,0,5,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260803_203811.csv
Intel GPU,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,25,473,297,0,ifx 2025.3.2,spir64,4.0791658255E+01,4.1265954971E+01,281.056231,145137,2778428,2.4191559953E+05,0,0,25,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260803_203811.csv
Intel GPU,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,30,473,297,0,ifx 2025.3.2,spir64,5.1455429622E+01,5.1502568381E+01,354.530062,145137,2866522,3.2998816625E+05,0,0,21,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260803_203811.csv
Intel GPU,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,50,473,297,0,ifx 2025.3.2,spir64,9.7180406253E+01,9.7318589687E+01,669.577063,145137,2935578,4.9695304208E+05,0,0,12,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260803_203811.csv
Intel GPU,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,75,473,297,0,ifx 2025.3.2,spir64,1.6007810831E+02,1.6029474139E+02,1102.944861,145137,2936000,5.1066355936E+05,0,0,8,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260803_203811.csv
MI250X,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,101,0,1,100,473,297,0,amdflang 23.0.0,cc90,1.6598370501E+02,1.6606998878E+02,1143.634669,145137,2935887,5.1127272001E+05,0,0,6,3,frontier02467,59ecfb2,ks_min_frontier_20260803_203811.csv
MI250X,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,11,0,1,10,473,297,0,amdflang 23.0.0,cc90,7.0705070812E+00,7.0725046564E+00,48.716089,145197,299883,1.7667795128E+04,0,0,100,3,frontier02467,59ecfb2,ks_min_frontier_20260803_203811.csv
MI250X,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,26,0,1,25,473,297,0,amdflang 23.0.0,cc90,2.4595043599E+01,2.4632868766E+01,169.460879,145137,2778428,2.4191559953E+05,0,0,41,3,frontier02467,59ecfb2,ks_min_frontier_20260803_203811.csv
MI250X,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,31,0,1,30,473,297,0,amdflang 23.0.0,cc90,3.2687223306E+01,3.2731414322E+01,225.216336,145137,2866522,3.2998816625E+05,0,0,31,3,frontier02467,59ecfb2,ks_min_frontier_20260803_203811.csv
MI250X,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,51,0,1,50,473,297,0,amdflang 23.0.0,cc90,6.6628847737E+01,6.6664378915E+01,459.075547,145137,2935578,4.9695304208E+05,0,0,16,3,frontier02467,59ecfb2,ks_min_frontier_20260803_203811.csv
MI250X,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,76,0,1,75,473,297,0,amdflang 23.0.0,cc90,1.2319461577E+02,1.2327988756E+02,848.816055,145137,2936000,5.1066355936E+05,0,0,9,3,frontier02467,59ecfb2,ks_min_frontier_20260803_203811.csv
MI250X,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,10,473,297,0,amdflang 23.0.0,cc90,1.0496154373E+02,1.2378024922E+02,723.189426,145197,299883,1.7667795128E+04,0,0,42,3,frontier02467,59ecfb2,ks_min_frontier_20260803_203811.csv
MI250X,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,100,473,297,0,amdflang 23.0.0,cc90,1.6976797519E+02,1.7029330367E+02,1169.708449,145137,2935887,5.1127272001E+05,0,0,6,3,frontier02467,59ecfb2,ks_min_frontier_20260803_203811.csv
MI250X,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,25,473,297,0,amdflang 23.0.0,cc90,7.1830591730E+01,1.1953114767E+02,494.915781,145137,2778428,2.4191559953E+05,0,0,37,3,frontier02467,59ecfb2,ks_min_frontier_20260803_203811.csv
MI250X,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,30,473,297,0,amdflang 23.0.0,cc90,9.8842165047E+01,1.1636090162E+02,681.026651,145137,2866522,3.2998816625E+05,0,0,28,3,frontier02467,59ecfb2,ks_min_frontier_20260803_203811.csv
MI250X,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,50,473,297,0,amdflang 23.0.0,cc90,7.3209509520E+01,7.3726276801E+01,504.416582,145137,2935578,4.9695304208E+05,0,0,14,3,frontier02467,59ecfb2,ks_min_frontier_20260803_203811.csv
MI250X,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,75,473,297,0,amdflang 23.0.0,cc90,1.1696102398E+02,1.2208394344E+02,805.866347,145137,2936000,5.1066355936E+05,0,0,9,3,frontier02467,59ecfb2,ks_min_frontier_20260803_203811.csv
Mac,dc_serial,dc,solo,faithful,1,fit,prod,faithful,101,0,1,100,64,64,0,gfortran 15.2.0,cc90,1.5173840523E+02,1.5184228761E+02,30967.021476,4900,99315,1.7375307995E+04,0,0,7,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150947.csv
Mac,dc_serial,dc,solo,faithful,1,fit,prod,faithful,11,0,1,10,64,64,0,gfortran 15.2.0,cc90,2.1368694305E+00,2.1574211121E+00,436.095802,4902,11606,6.8205675711E+02,0,0,100,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150947.csv
Mac,dc_serial,dc,solo,faithful,1,fit,prod,faithful,26,0,1,25,64,64,0,gfortran 15.2.0,cc90,2.1891085998E+01,2.2002130085E+01,4467.568571,4900,93699,8.2706422989E+03,0,0,45,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150947.csv
Mac,dc_serial,dc,solo,faithful,1,fit,prod,faithful,31,0,1,30,64,64,0,gfortran 15.2.0,cc90,2.9593855994E+01,2.9770206003E+01,6039.562448,4900,96753,1.1269504893E+04,0,0,34,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150947.csv
Mac,dc_serial,dc,solo,faithful,1,fit,prod,faithful,51,0,1,50,64,64,0,gfortran 15.2.0,cc90,6.2172595192E+01,6.2221884727E+01,12688.284733,4900,99272,1.6897225677E+04,0,0,16,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150947.csv
Mac,dc_serial,dc,solo,faithful,1,fit,prod,faithful,76,0,1,75,64,64,0,gfortran 15.2.0,cc90,1.0775861740E+02,1.0785791874E+02,21991.554571,4900,99341,1.7354910659E+04,0,0,10,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150947.csv
Mac,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,10,64,64,0,gfortran 15.2.0,cc90,2.1079587936E+00,2.1581888199E+00,430.195672,4902,11606,6.8205675711E+02,0,0,100,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150947.csv
Mac,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,100,64,64,0,gfortran 15.2.0,cc90,1.5004100118E+02,1.5023926326E+02,30620.612486,4900,99315,1.7375307995E+04,0,0,7,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150947.csv
Mac,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,25,64,64,0,gfortran 15.2.0,cc90,2.1490020955E+01,2.1598957955E+01,4385.718562,4900,93699,8.2706422989E+03,0,0,47,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150947.csv
Mac,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,30,64,64,0,gfortran 15.2.0,cc90,2.9279533555E+01,2.9284824644E+01,5975.415011,4900,96753,1.1269504893E+04,0,0,35,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150947.csv
Mac,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,50,64,64,0,gfortran 15.2.0,cc90,6.1387188294E+01,6.1907880446E+01,12527.997611,4900,99272,1.6897225677E+04,0,0,17,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150947.csv
Mac,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,75,64,64,0,gfortran 15.2.0,cc90,1.0637779236E+02,1.0683889389E+02,21709.753543,4900,99341,1.7354910659E+04,0,0,10,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150947.csv
Mac,serial_do,dc,solo,faithful,1,fit,prod,faithful,101,0,1,100,64,64,0,gfortran 15.2.0,cc90,1.5184300286E+02,1.5199644225E+02,30988.367931,4900,99315,1.7375307995E+04,0,0,7,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150847.csv
Mac,serial_do,dc,solo,faithful,1,fit,prod,faithful,11,0,1,10,64,64,0,gfortran 15.2.0,cc90,2.1125078201E+00,2.1153211594E+00,431.124045,4902,11606,6.8205675711E+02,0,0,100,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150847.csv
Mac,serial_do,dc,solo,faithful,1,fit,prod,faithful,26,0,1,25,64,64,0,gfortran 15.2.0,cc90,2.2114256154E+01,2.2291826165E+01,4513.113501,4900,93699,8.2706422989E+03,0,0,46,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150847.csv
Mac,serial_do,dc,solo,faithful,1,fit,prod,faithful,31,0,1,30,64,64,0,gfortran 15.2.0,cc90,2.9684489114E+01,2.9844361193E+01,6058.059003,4900,96753,1.1269504893E+04,0,0,34,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150847.csv
Mac,serial_do,dc,solo,faithful,1,fit,prod,faithful,51,0,1,50,64,64,0,gfortran 15.2.0,cc90,6.2480463701E+01,6.2544748187E+01,12751.115041,4900,99272,1.6897225677E+04,0,0,17,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150847.csv
Mac,serial_do,dc,solo,faithful,1,fit,prod,faithful,76,0,1,75,64,64,0,gfortran 15.2.0,cc90,1.0770151615E+02,1.0805108547E+02,21979.901255,4900,99341,1.7354910659E+04,0,0,10,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150847.csv
Mac,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,10,64,64,0,gfortran 15.2.0,cc90,2.1317315102E+00,2.1473574638E+00,435.047247,4902,11606,6.8205675711E+02,0,0,100,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150847.csv
Mac,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,100,64,64,0,gfortran 15.2.0,cc90,1.5006869180E+02,1.5023085049E+02,30626.263633,4900,99315,1.7375307995E+04,0,0,7,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150847.csv
Mac,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,25,64,64,0,gfortran 15.2.0,cc90,2.1590258213E+01,2.1878159564E+01,4406.175146,4900,93699,8.2706422989E+03,0,0,46,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150847.csv
Mac,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,30,64,64,0,gfortran 15.2.0,cc90,2.9287822106E+01,2.9408181415E+01,5977.106552,4900,96753,1.1269504893E+04,0,0,34,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150847.csv
Mac,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,50,64,64,0,gfortran 15.2.0,cc90,6.1684057117E+01,6.1929002404E+01,12588.583085,4900,99272,1.6897225677E+04,0,0,16,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150847.csv
Mac,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,75,64,64,0,gfortran 15.2.0,cc90,1.0616488457E+02,1.0656099319E+02,21666.302973,4900,99341,1.7354910659E+04,0,0,10,3,Jorges-MacBook-Air.local,d65ed5a,ks_min_macbook_20260804_150847.csv
V100,cuda_faithful,,,cuda_faithful,1,fit,prod,faithful,11,0,1,10,64,64,0,nvcc 12.9,,8.6463380859E-01,8.6463380859E-01,176.455879,4902,11606,6.8205675711E+02,96,6560,303,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_053235.csv
V100,cuda_faithful,,,cuda_faithful,1,fit,prod,faithful,31,0,1,30,64,64,0,nvcc 12.9,,3.0770701417E+00,3.0770701417E+00,627.973498,4900,96753,1.1269504893E+04,96,16800,98,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_054401.csv
V100,cuda_faithful,,,cuda_faithful,1,prod,prod,faithful,128,0,1,10,64,64,0,nvcc 12.9,,9.8356239254E-01,9.8356239254E-01,200.727019,4902,11606,6.8205675711E+02,80,66528,251,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_053235.csv
V100,cuda_faithful,,,cuda_faithful,1,prod,prod,faithful,128,0,1,30,64,64,0,nvcc 12.9,,3.0764091120E+00,3.0764091120E+00,627.838594,4900,96753,1.1269504893E+04,80,66528,98,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_053235.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,fit,prod,faithful,101,0,1,100,473,297,0,nvfortran 12.9,,1.6672072857E+02,1.6672783333E+02,1148.712793,145137,2935887,5.1127272001E+05,96,52640,6,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,fit,prod,faithful,11,0,1,10,473,297,0,nvfortran 12.9,,3.7556410000E+00,3.7570400000E+00,25.876524,145197,299883,1.7667795128E+04,96,6560,100,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,fit,prod,faithful,16,0,1,15,96,96,0,nvfortran 12.9,,1.5684100000E+00,1.60416,150.750673,10407,110558,5.8487484802E+03,80,9168,100,2,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_064309.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,fit,prod,faithful,26,0,1,25,473,297,0,nvfortran 12.9,,2.6231048718E+01,2.6239615385E+01,180.733023,145137,2778428,2.4191559953E+05,80,14288,39,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,fit,prod,faithful,31,0,1,30,473,297,0,nvfortran 12.9,,3.4428230000E+01,3.4434996667E+01,237.211945,145137,2866522,3.2998816625E+05,96,16800,30,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,fit,prod,faithful,31,0,1,30,96,96,0,nvfortran 12.9,,4.0970958904E+00,4.10046,393.800066,10404,205409,2.3799892298E+04,96,16800,73,2,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_064309.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,fit,prod,faithful,51,0,1,50,473,297,0,nvfortran 12.9,,7.2091064286E+01,7.2095785714E+01,496.710448,145137,2935578,4.9695304208E+05,96,27040,14,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,fit,prod,faithful,76,0,1,75,473,297,0,nvfortran 12.9,,1.2034932222E+02,1.2050133333E+02,829.211863,145137,2936000,5.1066355936E+05,80,39904,9,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,prod,prod,faithful,128,0,1,10,473,297,0,nvfortran 12.9,,4.3431490000E+00,4.3892100000E+00,29.924478,145197,299883,1.7667795128E+04,80,66528,100,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,prod,prod,faithful,128,0,1,100,473,297,0,nvfortran 12.9,,1.6853013333E+02,1.6860768333E+02,1161.179667,145137,2935887,5.1127272001E+05,80,66528,6,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,prod,prod,faithful,128,0,1,15,96,96,0,nvfortran 12.9,,1.7040510000E+00,1.72274,163.788062,10407,110558,5.8487484802E+03,80,66528,100,2,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_064309.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,prod,prod,faithful,128,0,1,25,473,297,0,nvfortran 12.9,cc70,2.7364264865E+01,2.7382297297E+01,188.540929,145137,2778428,2.4191559953E+05,80,66528,37,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_072249.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,prod,prod,faithful,128,0,1,30,473,297,0,nvfortran 12.9,cc70,3.5824246429E+01,3.5832500000E+01,246.830556,145137,2866522,3.2998816625E+05,80,66528,28,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_072249.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,prod,prod,faithful,128,0,1,30,64,64,0,nvfortran 12.9,cc70,3.1081873016E+00,3.1081873016E+00,634.323939,4900,96753,1.1269504893E+04,80,66528,63,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_073758.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,prod,prod,faithful,128,0,1,30,96,96,0,nvfortran 12.9,,4.1050260274E+00,4.10601,394.562286,10404,205409,2.3799892298E+04,80,66528,73,2,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_064309.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,prod,prod,faithful,128,0,1,50,473,297,0,nvfortran 12.9,cc70,7.3448435714E+01,7.3485714286E+01,506.062794,145137,2935578,4.9695304208E+05,80,66528,14,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_072249.csv
V100,cuda_faithful,cuda_faithful,cmp,cuda,1,prod,prod,faithful,128,0,1,75,473,297,0,nvfortran 12.9,cc70,1.2091998889E+02,1.2097701111E+02,833.143781,145137,2936000,5.1066355936E+05,80,66528,9,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_072249.csv
V100,cuda_opt,,,cuda_opt,1,fit,prod,faithful,11,0,1,10,64,64,0,nvcc 12.9,,8.6543085835E-01,8.6543085835E-01,176.618543,4902,11606,6.8205675711E+02,96,6560,303,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_053235.csv
V100,cuda_opt,,,cuda_opt,1,fit,prod,faithful,31,0,1,30,64,64,0,nvcc 12.9,,3.0851207387E+00,3.0851207387E+00,629.616477,4900,96753,1.1269504893E+04,96,16800,98,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_054401.csv
